opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,sales_cycle,quarter_year,age_in_days
3O7PIS8O,Darcel Schlecht,MGAdvanced,Warephase,Won,3/28/2017,4/9/2017,3665,2017,2017Q2,Melvin Marxen,Central,services,1997,2041.73,5276,United States,Warephase,MG,3393,0.080165046,3.665,12,2017Q2,
FAV4HHP4,Donn Cantrell,GTXPro,Donquadtech,Won,3/28/2017,6/3/2017,4329,2017,2017Q2,Rocco Neubert,East,technolgy,1992,1712.68,3194,United States,Acme Corporation,GTX,4821,-0.102053516,4.329,67,2017Q2,
LOMFB71Q,Gladys Colclough,MGSpecial,Finhigh,Lost,3/28/2017,4/3/2017,0,2017,2017Q2,Melvin Marxen,Central,finance,2006,1102.43,1759,United States,,MG,55,-1,0,6,2017Q2,
C334XDK8,Hayden Neloms,MGSpecial,Goodsilron,Won,3/28/2017,4/8/2017,58,2017,2017Q2,Celia Rouche,West,marketing,2000,2952.73,5107,United States,,MG,55,0.054545455,0.058,11,2017Q2,
R707GGNA,James Ascencio,GTXPlusPro,Y-corporation,Won,3/28/2017,6/26/2017,7356,2017,2017Q2,Summer Sewald,West,employment,1983,2871.35,9561,United States,,GTX,5482,0.341846042,7.356,90,2017Q2,
EP81D4IN,James Ascencio,GTXPro,Fasehatice,Won,3/28/2017,6/25/2017,4066,2017,2017Q2,Summer Sewald,West,retail,1990,4968.91,7523,United States,,GTX,4821,-0.156606513,4.066,89,2017Q2,
UWZ7DFKY,Lajuana Vencill,MGSpecial,Condax,Won,3/28/2017,6/6/2017,55,2017,2017Q2,Dustin Brinkmann,Central,medical,2017,4.54,9,United States,,MG,55,0,0.055,70,2017Q2,
7SH51ME1,Markita Hansen,MGAdvanced,Zoomit,Won,3/28/2017,6/27/2017,3738,2017,2017Q2,Celia Rouche,West,entertainment,1992,324.19,978,United States,,MG,3393,0.101679929,3.738,91,2017Q2,
DFFEQ87N,Maureen Marcano,MGSpecial,Scottech,Engaging,3/28/2017,,,,,Summer Sewald,West,marketing,2012,45.39,100,United States,Inity,MG,55,,,,,278
QPH1YUAN,Maureen Marcano,GTXBasic,Hottechi,Lost,3/28/2017,4/4/2017,0,2017,2017Q2,Summer Sewald,West,technolgy,1997,8170.38,16499,Korea,,GTX,550,-1,0,7,2017Q2,
7PV7V1RP,Maureen Marcano,MGAdvanced,Labdrill,Lost,3/28/2017,5/26/2017,0,2017,2017Q2,Summer Sewald,West,medical,1985,2741.37,9226,United States,,MG,3393,-1,0,59,2017Q2,
C2WEF4XH,Maureen Marcano,GTXPlusBasic,Y-corporation,Won,3/28/2017,5/15/2017,888,2017,2017Q2,Summer Sewald,West,employment,1983,2871.35,9561,United States,,GTX,1096,-0.189781022,0.888,48,2017Q2,
5G645WYV,Moses Frase,GTXPlusPro,Bioholding,Won,3/28/2017,4/7/2017,5447,2017,2017Q2,Dustin Brinkmann,Central,medical,2012,587.34,1356,Philipines,,GTX,5482,-0.006384531,5.447,10,2017Q2,
5M3Z5DS4,Niesha Huffines,GTXPlusPro,Globex Corporation,Won,3/28/2017,4/5/2017,5972,2017,2017Q2,Melvin Marxen,Central,technolgy,2000,1223.72,2497,Norway,,GTX,5482,0.089383437,5.972,8,2017Q2,
CR20TBUT,Rosalina Dieter,GTXPro,Cheers,Won,3/28/2017,4/2/2017,4855,2017,2017Q2,Celia Rouche,West,entertainment,1993,4269.9,6472,United States,Massive Dynamic,GTX,4821,0.007052479,4.855,5,2017Q2,
M5E8U8HP,Rosie Papadopoulos,MGAdvanced,Xx-zobam,Won,3/28/2017,5/29/2017,3395,2017,2017Q2,Cara Losch,East,entertainment,1989,3838.39,8274,United States,,MG,3393,0.000589449,3.395,62,2017Q2,
BXK5HGEY,Vicki Laflamme,MGSpecial,,Engaging,3/28/2017,,,,,Celia Rouche,West,,,,,,,MG,55,,,,,278
XXUGTDX7,Vicki Laflamme,MGSpecial,,Engaging,3/28/2017,,,,,Celia Rouche,West,,,,,,,MG,55,,,,,278
LWXHKI88,Vicki Laflamme,MGSpecial,,Engaging,3/28/2017,,,,,Celia Rouche,West,,,,,,,MG,55,,,,,278
9VEB4KWV,Violet Mclelland,MGSpecial,Bioplex,Lost,3/28/2017,4/7/2017,0,2017,2017Q2,Cara Losch,East,medical,1991,326.82,1016,United States,,MG,55,-1,0,10,2017Q2,
9S7VQ79A,Zane Levy,GTXPlusBasic,Goodsilron,Won,3/28/2017,3/30/2017,1084,2017,2017Q1,Summer Sewald,West,marketing,2000,2952.73,5107,United States,,GTX,1096,-0.010948905,1.084,2,2017Q1,
1MQFYGEE,Cecily Lampkin,MGAdvanced,Inity,Won,3/29/2017,6/3/2017,3670,2017,2017Q2,Dustin Brinkmann,Central,marketing,1986,2403.58,8801,United States,Inity,MG,3393,0.081638668,3.67,66,2017Q2,
4G10PCOZ,Daniell Hammack,GTXPlusBasic,Initech,Lost,3/29/2017,4/2/2017,0,2017,2017Q2,Rocco Neubert,East,telecommunications,1994,6395.05,20275,United States,,GTX,1096,-1,0,4,2017Q2,
DLZYL69K,Daniell Hammack,GTXPlusPro,Gekko & Co,Won,3/29/2017,6/2/2017,5304,2017,2017Q2,Rocco Neubert,East,retail,1990,2520.83,3502,United States,,GTX,5482,-0.032469901,5.304,65,2017Q2,
KYQ50DTU,Darcel Schlecht,GTXPlusPro,Treequote,Lost,3/29/2017,4/6/2017,0,2017,2017Q2,Melvin Marxen,Central,telecommunications,1988,5266.09,8595,United States,Sonron,GTX,5482,-1,0,8,2017Q2,
FRIVBOOA,Darcel Schlecht,GTXPro,Conecom,Won,3/29/2017,6/16/2017,3844,2017,2017Q2,Melvin Marxen,Central,technolgy,2005,1520.66,1806,United States,,GTX,4821,-0.202655051,3.844,79,2017Q2,
7ASDRLM5,Donn Cantrell,GTXBasic,Acme Corporation,Won,3/29/2017,5/11/2017,549,2017,2017Q2,Rocco Neubert,East,technolgy,1996,1100.04,2822,United States,Acme Corporation,GTX,550,-0.001818182,0.549,43,2017Q2,
0HB6OUIN,Gladys Colclough,GTXPro,Condax,Lost,3/29/2017,5/20/2017,0,2017,2017Q2,Melvin Marxen,Central,medical,2017,4.54,9,United States,,GTX,4821,-1,0,52,2017Q2,
UWK0KA56,Gladys Colclough,MGAdvanced,Stanredtax,Lost,3/29/2017,4/5/2017,0,2017,2017Q2,Melvin Marxen,Central,finance,1987,1698.2,3798,United States,,MG,3393,-1,0,7,2017Q2,
CCVCBR83,Jonathan Berthelot,GTXBasic,Hottechi,Won,3/29/2017,4/5/2017,553,2017,2017Q2,Melvin Marxen,Central,technolgy,1997,8170.38,16499,Korea,,GTX,550,0.005454545,0.553,7,2017Q2,
I6U62W0R,Kami Bicknell,GTXBasic,,Engaging,3/29/2017,,,,,Summer Sewald,West,,,,,,,GTX,550,,,,,277
SV2VJ3VH,Kami Bicknell,GTXPlusBasic,Plexzap,Lost,3/29/2017,5/5/2017,0,2017,2017Q2,Summer Sewald,West,retail,2001,2437.85,4874,United States,,GTX,1096,-1,0,37,2017Q2,
ASL3FJZP,Kami Bicknell,MGAdvanced,Faxquote,Won,3/29/2017,4/7/2017,3523,2017,2017Q2,Summer Sewald,West,telecommunications,1995,1825.82,5595,United States,Sonron,MG,3393,0.038314176,3.523,9,2017Q2,
EB89ONZN,Kary Hendrixson,GTXPro,Funholding,Engaging,3/29/2017,,,,,Summer Sewald,West,finance,1991,2819.5,7227,United States,Golddex,GTX,4821,,,,,277
0S4K915N,Kary Hendrixson,GTXBasic,Konex,Lost,3/29/2017,5/20/2017,0,2017,2017Q2,Summer Sewald,West,technolgy,1980,7708.38,13756,United States,,GTX,550,-1,0,52,2017Q2,
8IJOC37Z,Kary Hendrixson,GTXBasic,Hottechi,Won,3/29/2017,6/28/2017,424,2017,2017Q2,Summer Sewald,West,technolgy,1997,8170.38,16499,Korea,,GTX,550,-0.229090909,0.424,91,2017Q2,
28BIO7F9,Marty Freudenburg,GTXBasic,Konmatfix,Won,3/29/2017,6/2/2017,490,2017,2017Q2,Melvin Marxen,Central,marketing,1985,375.43,1190,United States,,GTX,550,-0.109090909,0.49,65,2017Q2,
9B5T5QTA,Maureen Marcano,GTXPro,Konex,Lost,3/29/2017,4/4/2017,0,2017,2017Q2,Summer Sewald,West,technolgy,1980,7708.38,13756,United States,,GTX,4821,-1,0,6,2017Q2,
9ZDFLOKA,Maureen Marcano,MGSpecial,Green-Plus,Won,3/29/2017,4/7/2017,48,2017,2017Q2,Summer Sewald,West,services,2003,692.19,1922,United States,,MG,55,-0.127272727,0.048,9,2017Q2,
8FXUNDUS,Moses Frase,MGAdvanced,Hottechi,Won,3/29/2017,5/26/2017,3982,2017,2017Q2,Dustin Brinkmann,Central,technolgy,1997,8170.38,16499,Korea,,MG,3393,0.173592691,3.982,58,2017Q2,
MLC5KY2R,Rosalina Dieter,MGAdvanced,Finjob,Lost,3/29/2017,6/11/2017,0,2017,2017Q2,Celia Rouche,West,employment,1988,2059.9,3644,United States,,MG,3393,-1,0,74,2017Q2,
98YPUABG,Vicki Laflamme,GTXPlusPro,Sonron,Lost,3/29/2017,4/6/2017,0,2017,2017Q2,Celia Rouche,West,telecommunications,1999,1699.85,5108,United States,Sonron,GTX,5482,-1,0,8,2017Q2,
181X64EU,Vicki Laflamme,GTXPlusBasic,Goodsilron,Won,3/29/2017,4/9/2017,1176,2017,2017Q2,Celia Rouche,West,marketing,2000,2952.73,5107,United States,,GTX,1096,0.072992701,1.176,11,2017Q2,
XLKL4EI0,Wilburn Farren,GTXBasic,Betasoloin,Lost,3/29/2017,4/10/2017,0,2017,2017Q2,Cara Losch,East,medical,1999,251.41,495,United States,,GTX,550,-1,0,12,2017Q2,
5RUF6451,Wilburn Farren,GTXBasic,Kinnamplus,Won,3/29/2017,4/4/2017,589,2017,2017Q2,Cara Losch,East,retail,2004,702.72,1831,United States,,GTX,550,0.070909091,0.589,6,2017Q2,
G67668KN,Zane Levy,GTXPlusPro,Singletechno,Lost,3/29/2017,5/16/2017,0,2017,2017Q2,Summer Sewald,West,retail,1996,2214.94,5374,United States,,GTX,5482,-1,0,48,2017Q2,
4SAUJMOI,Boris Faz,GTXBasic,Vehement Capital Partners,Lost,3/30/2017,4/1/2017,0,2017,2017Q2,Rocco Neubert,East,finance,1993,646.1,883,United States,Golddex,GTX,550,-1,0,2,2017Q2,
B2H3P25L,Boris Faz,GTXPlusPro,Xx-zobam,Lost,3/30/2017,4/7/2017,0,2017,2017Q2,Rocco Neubert,East,entertainment,1989,3838.39,8274,United States,,GTX,5482,-1,0,8,2017Q2,
DF19VWL4,Cassey Cress,GTXPro,The New York Inquirer,Won,3/30/2017,4/6/2017,4276,2017,2017Q2,Rocco Neubert,East,medical,1996,439.21,792,United States,,GTX,4821,-0.113047086,4.276,7,2017Q2,
ZIZXHX09,Cassey Cress,MGAdvanced,Silis,Won,3/30/2017,4/7/2017,3390,2017,2017Q2,Rocco Neubert,East,medical,1994,2818.38,6290,United States,,MG,3393,-0.000884173,3.39,8,2017Q2,
70GGNRPB,Cecily Lampkin,GTXBasic,Bioholding,Lost,3/30/2017,4/11/2017,0,2017,2017Q2,Dustin Brinkmann,Central,medical,2012,587.34,1356,Philipines,,GTX,550,-1,0,12,2017Q2,
0VYX8TN3,Cecily Lampkin,MGSpecial,dambase,Lost,3/30/2017,4/9/2017,0,2017,2017Q2,Dustin Brinkmann,Central,marketing,1995,2173.98,2928,United States,Inity,MG,55,-1,0,10,2017Q2,
JPJ3A9T8,Cecily Lampkin,GTXBasic,Dontechi,Won,3/30/2017,5/19/2017,541,2017,2017Q2,Dustin Brinkmann,Central,software,1982,4618,10083,United States,,GTX,550,-0.016363636,0.541,50,2017Q2,
1A86ZD0B,Corliss Cosme,GTXPlusPro,Ganjaflex,Won,3/30/2017,6/26/2017,5189,2017,2017Q2,Cara Losch,East,retail,1995,5158.71,17479,Japan,,GTX,5482,-0.053447647,5.189,88,2017Q2,
PMQ4M2UX,Daniell Hammack,GTXPro,Ganjaflex,Lost,3/30/2017,4/7/2017,0,2017,2017Q2,Rocco Neubert,East,retail,1995,5158.71,17479,Japan,,GTX,4821,-1,0,8,2017Q2,
OFQCCQ6I,Daniell Hammack,GTXPlusPro,Xx-zobam,Won,3/30/2017,6/23/2017,6920,2017,2017Q2,Rocco Neubert,East,entertainment,1989,3838.39,8274,United States,,GTX,5482,0.262313024,6.92,85,2017Q2,
3Z2BQVQ7,Darcel Schlecht,GTXBasic,Condax,Lost,3/30/2017,4/1/2017,0,2017,2017Q2,Melvin Marxen,Central,medical,2017,4.54,9,United States,,GTX,550,-1,0,2,2017Q2,
57FO8KSQ,Darcel Schlecht,GTXPlusBasic,Isdom,Lost,3/30/2017,4/7/2017,0,2017,2017Q2,Melvin Marxen,Central,medical,2002,3178.24,4540,United States,,GTX,1096,-1,0,8,2017Q2,
3VQOFPW7,Darcel Schlecht,MGAdvanced,Globex Corporation,Lost,3/30/2017,5/17/2017,0,2017,2017Q2,Melvin Marxen,Central,technolgy,2000,1223.72,2497,Norway,,MG,3393,-1,0,48,2017Q2,
HMKFBTYR,Darcel Schlecht,GTXBasic,Bioholding,Won,3/30/2017,6/20/2017,600,2017,2017Q2,Melvin Marxen,Central,medical,2012,587.34,1356,Philipines,,GTX,550,0.090909091,0.6,82,2017Q2,
RMO3I92N,Donn Cantrell,GTXPlusBasic,Bubba Gump,Lost,3/30/2017,4/11/2017,0,2017,2017Q2,Rocco Neubert,East,software,2002,987.39,2253,United States,Bubba Gump,GTX,1096,-1,0,12,2017Q2,
2AV40FHB,Donn Cantrell,GTXPro,Konex,Lost,3/30/2017,4/1/2017,0,2017,2017Q2,Rocco Neubert,East,technolgy,1980,7708.38,13756,United States,,GTX,4821,-1,0,2,2017Q2,
OUR875IK,Donn Cantrell,GTXBasic,Xx-zobam,Won,3/30/2017,4/6/2017,564,2017,2017Q2,Rocco Neubert,East,entertainment,1989,3838.39,8274,United States,,GTX,550,0.025454545,0.564,7,2017Q2,
LUFY70BU,Elease Gluck,GTK500,Goodsilron,Lost,3/30/2017,4/4/2017,0,2017,2017Q2,Celia Rouche,West,marketing,2000,2952.73,5107,United States,,GTK,26768,-1,0,5,2017Q2,
1OUHMFJV,Garret Kinder,GTXPlusBasic,Zathunicon,Won,3/30/2017,5/31/2017,1037,2017,2017Q2,Cara Losch,East,retail,2010,71.12,144,United States,,GTX,1096,-0.053832117,1.037,62,2017Q2,
GMNQUFQZ,Kami Bicknell,GTXBasic,Hottechi,Won,3/30/2017,4/1/2017,500,2017,2017Q2,Summer Sewald,West,technolgy,1997,8170.38,16499,Korea,,GTX,550,-0.090909091,0.5,2,2017Q2,
YWF7W7H8,Lajuana Vencill,GTXPlusPro,Hottechi,Won,3/30/2017,4/7/2017,5728,2017,2017Q2,Dustin Brinkmann,Central,technolgy,1997,8170.38,16499,Korea,,GTX,5482,0.044874134,5.728,8,2017Q2,
120BESB3,Markita Hansen,MGAdvanced,Kan-code,Lost,3/30/2017,4/9/2017,0,2017,2017Q2,Celia Rouche,West,software,1982,11698.03,34288,United States,,MG,3393,-1,0,10,2017Q2,
HPSSENGT,Marty Freudenburg,GTXPro,Statholdings,Lost,3/30/2017,4/6/2017,0,2017,2017Q2,Melvin Marxen,Central,employment,1997,291.27,586,United States,,GTX,4821,-1,0,7,2017Q2,
8TXOC3S3,Moses Frase,MGAdvanced,Scottech,Lost,3/30/2017,4/11/2017,0,2017,2017Q2,Dustin Brinkmann,Central,marketing,2012,45.39,100,United States,Inity,MG,3393,-1,0,12,2017Q2,
N55VF08D,Moses Frase,MGSpecial,Finhigh,Won,3/30/2017,5/20/2017,54,2017,2017Q2,Dustin Brinkmann,Central,finance,2006,1102.43,1759,United States,,MG,55,-0.018181818,0.054,51,2017Q2,
265SZR01,Rosalina Dieter,GTXBasic,Xx-holding,Won,3/30/2017,6/19/2017,501,2017,2017Q2,Celia Rouche,West,finance,1993,7537.24,20293,United States,,GTX,550,-0.089090909,0.501,81,2017Q2,
NFMCPYOV,Rosie Papadopoulos,GTXBasic,Finjob,Engaging,3/30/2017,,,,,Cara Losch,East,employment,1988,2059.9,3644,United States,,GTX,550,,,,,276
NKO2JRRS,Rosie Papadopoulos,GTXPlusPro,Umbrella Corporation,Won,3/30/2017,4/8/2017,6155,2017,2017Q2,Cara Losch,East,finance,1998,2022.14,5113,United States,,GTX,5482,0.122765414,6.155,9,2017Q2,
WW3NDCO2,Rosie Papadopoulos,GTXPlusPro,Zathunicon,Won,3/30/2017,4/8/2017,4668,2017,2017Q2,Cara Losch,East,retail,2010,71.12,144,United States,,GTX,5482,-0.148485954,4.668,9,2017Q2,
DGPI60HG,Versie Hillebrand,GTXPlusPro,Zumgoity,Won,3/30/2017,6/9/2017,5017,2017,2017Q2,Dustin Brinkmann,Central,medical,1984,441.08,1210,United States,,GTX,5482,-0.084823057,5.017,71,2017Q2,
06DUY829,Versie Hillebrand,MGSpecial,Ron-tech,Won,3/30/2017,4/8/2017,59,2017,2017Q2,Dustin Brinkmann,Central,medical,1992,3922.42,6837,United States,,MG,55,0.072727273,0.059,9,2017Q2,
2VDN72EP,Vicki Laflamme,GTXBasic,,Engaging,3/30/2017,,,,,Celia Rouche,West,,,,,,,GTX,550,,,,,276
HOG5OE78,Vicki Laflamme,GTXPro,Fasehatice,Lost,3/30/2017,4/8/2017,0,2017,2017Q2,Celia Rouche,West,retail,1990,4968.91,7523,United States,,GTX,4821,-1,0,9,2017Q2,
PLM5WEY4,Vicki Laflamme,MGAdvanced,Plexzap,Won,3/30/2017,4/6/2017,3316,2017,2017Q2,Celia Rouche,West,retail,2001,2437.85,4874,United States,,MG,3393,-0.022693781,3.316,7,2017Q2,
Z9QZKUV5,Zane Levy,GTXBasic,Zumgoity,Engaging,3/30/2017,,,,,Summer Sewald,West,medical,1984,441.08,1210,United States,,GTX,550,,,,,276
EWQVZB85,Zane Levy,GTXPlusPro,Plexzap,Won,3/30/2017,4/10/2017,6227,2017,2017Q2,Summer Sewald,West,retail,2001,2437.85,4874,United States,,GTX,5482,0.135899307,6.227,11,2017Q2,
SFFFNT6B,Anna Snelling,MGSpecial,Treequote,Lost,3/31/2017,4/7/2017,0,2017,2017Q2,Dustin Brinkmann,Central,telecommunications,1988,5266.09,8595,United States,Sonron,MG,55,-1,0,7,2017Q2,
99AAJPQN,Anna Snelling,MGSpecial,Condax,Won,3/31/2017,6/15/2017,58,2017,2017Q2,Dustin Brinkmann,Central,medical,2017,4.54,9,United States,,MG,55,0.054545455,0.058,76,2017Q2,
JW2FHT1G,Anna Snelling,MGAdvanced,dambase,Won,3/31/2017,4/8/2017,3626,2017,2017Q2,Dustin Brinkmann,Central,marketing,1995,2173.98,2928,United States,Inity,MG,3393,0.068670793,3.626,8,2017Q2,
08KE6ZQN,Boris Faz,MGAdvanced,Vehement Capital Partners,Won,3/31/2017,4/1/2017,2819,2017,2017Q2,Rocco Neubert,East,finance,1993,646.1,883,United States,Golddex,MG,3393,-0.169171824,2.819,1,2017Q2,
WW1WV7IT,Cassey Cress,GTXPro,Cancity,Engaging,3/31/2017,,,,,Rocco Neubert,East,retail,2001,718.62,2448,United States,,GTX,4821,,,,,275
0WVCRCOU,Cassey Cress,GTXPro,Xx-zobam,Lost,3/31/2017,4/1/2017,0,2017,2017Q2,Rocco Neubert,East,entertainment,1989,3838.39,8274,United States,,GTX,4821,-1,0,1,2017Q2,
V5QIL0HU,Cassey Cress,GTXPro,Zencorporation,Lost,3/31/2017,4/7/2017,0,2017,2017Q2,Rocco Neubert,East,technolgy,2011,40.79,142,China,,GTX,4821,-1,0,7,2017Q2,
T0VJ4AMX,Corliss Cosme,GTXBasic,Green-Plus,Engaging,3/31/2017,,,,,Cara Losch,East,services,2003,692.19,1922,United States,,GTX,550,,,,,275
WLS5J30E,Elease Gluck,MGSpecial,Inity,Engaging,3/31/2017,,,,,Celia Rouche,West,marketing,1986,2403.58,8801,United States,Inity,MG,55,,,,,275
F52YEFJ8,Gladys Colclough,GTXPlusPro,Globex Corporation,Lost,3/31/2017,4/2/2017,0,2017,2017Q2,Melvin Marxen,Central,technolgy,2000,1223.72,2497,Norway,,GTX,5482,-1,0,2,2017Q2,
OZDJFUHH,Hayden Neloms,GTXPlusBasic,Fasehatice,Won,3/31/2017,4/9/2017,901,2017,2017Q2,Celia Rouche,West,retail,1990,4968.91,7523,United States,,GTX,1096,-0.177919708,0.901,9,2017Q2,
BUPUP2TV,Hayden Neloms,MGAdvanced,Doncon,Won,3/31/2017,6/4/2017,3438,2017,2017Q2,Celia Rouche,West,technolgy,2010,587.72,1501,United States,,MG,3393,0.013262599,3.438,65,2017Q2,
HTQO5XIW,James Ascencio,GTXBasic,Faxquote,Won,3/31/2017,4/8/2017,589,2017,2017Q2,Summer Sewald,West,telecommunications,1995,1825.82,5595,United States,Sonron,GTX,550,0.070909091,0.589,8,2017Q2,
XCBKZWDX,Kami Bicknell,MGSpecial,Plusstrip,Lost,3/31/2017,6/20/2017,0,2017,2017Q2,Summer Sewald,West,entertainment,2002,349.81,315,United States,,MG,55,-1,0,81,2017Q2,
W7F056RK,Kami Bicknell,GTXPro,Sunnamplex,Won,3/31/2017,4/1/2017,5073,2017,2017Q2,Summer Sewald,West,marketing,2008,894.37,1593,Poland,,GTX,4821,0.052271313,5.073,1,2017Q2,
LIQZNH9U,Kary Hendrixson,GTXPlusPro,,Engaging,3/31/2017,,,,,Summer Sewald,West,,,,,,,GTX,5482,,,,,275
P9LE92UR,Kary Hendrixson,MGSpecial,,Engaging,3/31/2017,,,,,Summer Sewald,West,,,,,,,MG,55,,,,,275
9LZICBEV,Kary Hendrixson,MGAdvanced,Hottechi,Lost,3/31/2017,4/1/2017,0,2017,2017Q2,Summer Sewald,West,technolgy,1997,8170.38,16499,Korea,,MG,3393,-1,0,1,2017Q2,
YAKIMBKC,Kary Hendrixson,GTXBasic,Konex,Won,3/31/2017,4/2/2017,609,2017,2017Q2,Summer Sewald,West,technolgy,1980,7708.38,13756,United States,,GTX,550,0.107272727,0.609,2,2017Q2,
FHU2WQ2K,Kary Hendrixson,MGSpecial,Goodsilron,Won,3/31/2017,4/1/2017,55,2017,2017Q2,Summer Sewald,West,marketing,2000,2952.73,5107,United States,,MG,55,0,0.055,1,2017Q2,
VF651O1V,Markita Hansen,MGSpecial,Fasehatice,Lost,3/31/2017,4/12/2017,0,2017,2017Q2,Celia Rouche,West,retail,1990,4968.91,7523,United States,,MG,55,-1,0,12,2017Q2,
ISHAZTWG,Maureen Marcano,GTXPlusBasic,Green-Plus,Lost,3/31/2017,4/12/2017,0,2017,2017Q2,Summer Sewald,West,services,2003,692.19,1922,United States,,GTX,1096,-1,0,12,2017Q2,
0XIPT9AX,Maureen Marcano,GTXPlusPro,Condax,Won,3/31/2017,4/10/2017,5637,2017,2017Q2,Summer Sewald,West,medical,2017,4.54,9,United States,,GTX,5482,0.028274352,5.637,10,2017Q2,
UURLD9W8,Maureen Marcano,GTXPlusPro,Plexzap,Won,3/31/2017,4/11/2017,5793,2017,2017Q2,Summer Sewald,West,retail,2001,2437.85,4874,United States,,GTX,5482,0.05673112,5.793,11,2017Q2,
Y975VCYM,Reed Clapper,MGSpecial,Massive Dynamic,Lost,3/31/2017,4/12/2017,0,2017,2017Q2,Rocco Neubert,East,entertainment,1989,665.06,1095,United States,Massive Dynamic,MG,55,-1,0,12,2017Q2,
OPYWK3XE,Rosalina Dieter,GTXBasic,J-Texon,Lost,3/31/2017,4/5/2017,0,2017,2017Q2,Celia Rouche,West,retail,1989,1388.67,3583,United States,,GTX,550,-1,0,5,2017Q2,
2VTBUOXA,Rosalina Dieter,MGAdvanced,Dalttechnology,Lost,3/31/2017,5/30/2017,0,2017,2017Q2,Celia Rouche,West,software,2013,98.79,96,United States,Bubba Gump,MG,3393,-1,0,60,2017Q2,
6YEF304L,Rosalina Dieter,GTXBasic,Hottechi,Won,3/31/2017,4/7/2017,520,2017,2017Q2,Celia Rouche,West,technolgy,1997,8170.38,16499,Korea,,GTX,550,-0.054545455,0.52,7,2017Q2,
6AALZVSE,Rosalina Dieter,MGAdvanced,Finjob,Won,3/31/2017,4/2/2017,4080,2017,2017Q2,Celia Rouche,West,employment,1988,2059.9,3644,United States,,MG,3393,0.202475685,4.08,2,2017Q2,
JF9CTPPZ,Versie Hillebrand,GTXBasic,Inity,Won,3/31/2017,6/30/2017,526,2017,2017Q2,Dustin Brinkmann,Central,marketing,1986,2403.58,8801,United States,Inity,GTX,550,-0.043636364,0.526,91,2017Q2,
LAH7932Y,Versie Hillebrand,MGSpecial,Scottech,Won,3/31/2017,5/17/2017,57,2017,2017Q2,Dustin Brinkmann,Central,marketing,2012,45.39,100,United States,Inity,MG,55,0.036363636,0.057,47,2017Q2,
DOGKQHQP,Vicki Laflamme,GTXPro,,Engaging,3/31/2017,,,,,Celia Rouche,West,,,,,,,GTX,4821,,,,,275
CLOSEH5L,Vicki Laflamme,MGAdvanced,Xx-holding,Lost,3/31/2017,4/9/2017,0,2017,2017Q2,Celia Rouche,West,finance,1993,7537.24,20293,United States,,MG,3393,-1,0,9,2017Q2,
ZT6XPQR0,Vicki Laflamme,MGSpecial,Y-corporation,Won,3/31/2017,6/28/2017,54,2017,2017Q2,Celia Rouche,West,employment,1983,2871.35,9561,United States,,MG,55,-0.018181818,0.054,89,2017Q2,
MUHI7FIM,Vicki Laflamme,MGAdvanced,Sunnamplex,Won,3/31/2017,4/12/2017,3367,2017,2017Q2,Celia Rouche,West,marketing,2008,894.37,1593,Poland,,MG,3393,-0.007662835,3.367,12,2017Q2,
G3SJ8X1K,Violet Mclelland,MGAdvanced,,Engaging,3/31/2017,,,,,Cara Losch,East,,,,,,,MG,3393,,,,,275
1WSLRC69,Zane Levy,GTXBasic,Dalttechnology,Won,3/31/2017,4/6/2017,430,2017,2017Q2,Summer Sewald,West,software,2013,98.79,96,United States,Bubba Gump,GTX,550,-0.218181818,0.43,6,2017Q2,
ZZJ4I52J,Anna Snelling,GTXBasic,Hottechi,Won,4/1/2017,5/5/2017,518,2017,2017Q2,Dustin Brinkmann,Central,technolgy,1997,8170.38,16499,Korea,,GTX,550,-0.058181818,0.518,34,2017Q2,
IGVGV1O5,Boris Faz,GTXPlusBasic,Umbrella Corporation,Lost,4/1/2017,4/12/2017,0,2017,2017Q2,Rocco Neubert,East,finance,1998,2022.14,5113,United States,,GTX,1096,-1,0,11,2017Q2,
JW4Q5F4Z,Cassey Cress,MGSpecial,,Engaging,4/1/2017,,,,,Rocco Neubert,East,,,,,,,MG,55,,,,,274
O5OCDKVH,Corliss Cosme,GTXPlusBasic,Zotware,Lost,4/1/2017,4/11/2017,0,2017,2017Q2,Cara Losch,East,software,1979,4478.47,13809,United States,,GTX,1096,-1,0,10,2017Q2,
KKRJ6TBY,Daniell Hammack,GTXPro,Scotfind,Engaging,4/1/2017,,,,,Rocco Neubert,East,software,1996,6354.87,16780,United States,Bubba Gump,GTX,4821,,,,,274
TNUCQKW6,Daniell Hammack,GTXPro,Massive Dynamic,Lost,4/1/2017,4/3/2017,0,2017,2017Q2,Rocco Neubert,East,entertainment,1989,665.06,1095,United States,Massive Dynamic,GTX,4821,-1,0,2,2017Q2,
T4NRIY5R,Darcel Schlecht,GTXPlusPro,Bioholding,Won,4/1/2017,4/8/2017,5798,2017,2017Q2,Melvin Marxen,Central,medical,2012,587.34,1356,Philipines,,GTX,5482,0.057643196,5.798,7,2017Q2,
