opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,days_to_close,regional_office_initial,manager_initials,sales_agent_initials,engage_date_formatted,new_opportunity_id,engage_week_number,close_week_number,Central_Cat,East_Cat,West_Cat,Client_Region
TBJ99S41,Versie Hillebrand,MGSpecial,Konmatfix,Lost,2017-04-02,2017-04-12,0.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,marketing,1985.0,375.43,1190.0,United States,,MG,55,-1.0,0.0,10.0,C,DB,VH,20170402,C/DB/VH73,13,15,primary,support,support,Central Core
QWLH0WD8,Zane Levy,GTXPlusBasic,Hottechi,Won,2017-04-02,2017-06-13,1214.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,1096,0.10766423357664223,1.214,72.0,W,SS,ZL,20170402,W/SS/ZL87,13,24,split2,support,split2,Central-West Core
JZTX4MXK,Zane Levy,GTXPro,Sunnamplex,Won,2017-04-02,2017-04-03,4444.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,GTX,4821,-0.07819954366314041,4.444,1.0,W,SS,ZL,20170402,W/SS/ZL88,13,14,support,support,primary,West Core
4AHNCJ2Y,Anna Snelling,GTXBasic,Rangreen,Won,2017-04-03,2017-06-27,524.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,550,-0.047272727272727244,0.524,85.0,C,DB,AS,20170403,C/DB/AS88,14,26,primary,support,support,Central Core
H5VBBEVI,Cassey Cress,GTXPlusBasic,,Engaging,2017-04-03,2017-12-31,,2017Q2,,,Rocco Neubert,East,,,,,,,GTX,1096,,,272.0,E,RN,CC,20170403,E/RN/CC91,14,52,,,,Other
MB7G8DWS,Cassey Cress,GTXPlusPro,,Engaging,2017-04-03,2017-12-31,,2017Q2,,,Rocco Neubert,East,,,,,,,GTX,5482,,,272.0,E,RN,CC,20170403,E/RN/CC92,14,52,,,,Other
JK75NQBD,Cassey Cress,GTXPlusBasic,Bubba Gump,Won,2017-04-03,2017-05-20,997.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,software,2002.0,987.39,2253.0,United States,Bubba Gump,GTX,1096,-0.09032846715328469,0.997,47.0,E,RN,CC,20170403,E/RN/CC93,14,20,support,primary,support,East Core
U1BDEL90,Corliss Cosme,MGAdvanced,Betasoloin,Won,2017-04-03,2017-04-10,2794.0,2017Q2,2017.0,2017Q2,Cara Losch,East,medical,1999.0,251.41,495.0,United States,,MG,3393,-0.17653993516062483,2.794,7.0,E,CL,CC,20170403,E/CL/CC79,14,15,support,primary,support,East Core
A9C9YCSN,Darcel Schlecht,MGSpecial,Rangreen,Won,2017-04-03,2017-04-09,53.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,MG,55,-0.036363636363636376,0.053,6.0,C,MM,DS,20170403,C/MM/DS139,14,14,primary,support,support,Central Core
524GC3WL,Darcel Schlecht,MGAdvanced,Globex Corporation,Won,2017-04-03,2017-04-13,3141.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,MG,3393,-0.07427055702917773,3.141,10.0,C,MM,DS,20170403,C/MM/DS140,14,15,primary,support,support,Central Core
T4ZW6SS4,Donn Cantrell,MGSpecial,Silis,Lost,2017-04-03,2017-04-15,0.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,medical,1994.0,2818.38,6290.0,United States,,MG,55,-1.0,0.0,12.0,E,RN,DC,20170403,E/RN/DC61,14,15,support,primary,support,East Core
FH4VP5CL,Donn Cantrell,GTXPlusBasic,Bioplex,Won,2017-04-03,2017-06-26,1109.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,medical,1991.0,326.82,1016.0,United States,,GTX,1096,0.011861313868613221,1.109,84.0,E,RN,DC,20170403,E/RN/DC62,14,26,support,primary,support,East Core
K9MMOXUC,Donn Cantrell,GTXPlusPro,Iselectrics,Won,2017-04-03,2017-04-14,5691.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation,GTX,5482,0.038124771981028927,5.691,11.0,E,RN,DC,20170403,E/RN/DC63,14,15,support,primary,support,East Core
2HS1C21I,Elease Gluck,GTXPro,,Engaging,2017-04-03,2017-12-31,,2017Q2,,,Celia Rouche,West,,,,,,,GTX,4821,,,272.0,W,CR,EG,20170403,W/CR/EG49,14,52,,,,Other
LV5SEMZQ,Elease Gluck,MGSpecial,Nam-zim,Won,2017-04-03,2017-04-07,52.0,2017Q2,2017.0,2017Q2,Celia Rouche,West,services,1987.0,405.59,1179.0,Brazil,Warephase,MG,55,-0.054545454545454564,0.052,4.0,W,CR,EG,20170403,W/CR/EG50,14,14,support,support,primary,West Core
50B2JN7F,Gladys Colclough,MGSpecial,Hottechi,Lost,2017-04-03,2017-04-10,0.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,technolgy,1997.0,8170.38,16499.0,Korea,,MG,55,-1.0,0.0,7.0,C,MM,GC,20170403,C/MM/GC60,14,15,split2,support,split2,Central-West Core
JXS3KFKM,Gladys Colclough,GTXBasic,Betatech,Won,2017-04-03,2017-04-05,532.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,GTX,550,-0.032727272727272716,0.532,2.0,C,MM,GC,20170403,C/MM/GC61,14,14,primary,support,support,Central Core
QODSAVWU,Gladys Colclough,GTXPro,Isdom,Won,2017-04-03,2017-04-04,5615.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,medical,2002.0,3178.24,4540.0,United States,,GTX,4821,0.16469612113669374,5.615,1.0,C,MM,GC,20170403,C/MM/GC62,14,14,primary,support,support,Central Core
Q2BB73WT,Hayden Neloms,GTXPlusBasic,,Engaging,2017-04-03,2017-12-31,,2017Q2,,,Celia Rouche,West,,,,,,,GTX,1096,,,272.0,W,CR,HN,20170403,W/CR/HN54,14,52,,,,Other
UH3P961U,James Ascencio,GTXBasic,Goodsilron,Lost,2017-04-03,2017-04-04,0.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,550,-1.0,0.0,1.0,W,SS,JA,20170403,W/SS/JA74,14,14,support,support,primary,West Core
3BQTRX5Y,Kami Bicknell,GTXPro,Faxquote,Lost,2017-04-03,2017-05-26,0.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,4821,-1.0,0.0,53.0,W,SS,KB,20170403,W/SS/KB106,14,21,support,support,primary,West Core
YTL8VNGT,Kami Bicknell,GTXBasic,J-Texon,Won,2017-04-03,2017-04-12,565.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,retail,1989.0,1388.67,3583.0,United States,,GTX,550,0.027272727272727337,0.565,9.0,W,SS,KB,20170403,W/SS/KB107,14,15,support,support,primary,West Core
BL4SKUCN,Lajuana Vencill,GTXBasic,Ron-tech,Lost,2017-04-03,2017-04-11,0.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,medical,1992.0,3922.42,6837.0,United States,,GTX,550,-1.0,0.0,8.0,C,DB,LV,20170403,C/DB/LV59,14,15,primary,support,support,Central Core
8TRT2HNF,Markita Hansen,GTXBasic,Green-Plus,Engaging,2017-04-03,2017-12-31,,2017Q2,,,Celia Rouche,West,services,2003.0,692.19,1922.0,United States,,GTX,550,,,272.0,W,CR,MH,20170403,W/CR/MH76,14,52,support,support,primary,West Core
ZLN48IIP,Markita Hansen,GTXBasic,Iselectrics,Engaging,2017-04-03,2017-12-31,,2017Q2,,,Celia Rouche,West,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation,GTX,550,,,272.0,W,CR,MH,20170403,W/CR/MH77,14,52,support,primary,support,East Core
W355HYRD,Reed Clapper,GTXPro,Gekko & Co,Lost,2017-04-03,2017-04-05,0.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,GTX,4821,-1.0,0.0,2.0,E,RN,RC,20170403,E/RN/RC59,14,14,support,primary,support,East Core
5UE0TE1R,Reed Clapper,GTXPro,Yearin,Won,2017-04-03,2017-04-14,3991.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,retail,2005.0,2261.05,3851.0,United States,,GTX,4821,-0.17216345156606516,3.991,11.0,E,RN,RC,20170403,E/RN/RC60,14,15,support,primary,support,East Core
RFNRVNXJ,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2017-04-03,2017-05-20,5763.0,2017Q2,2017.0,2017Q2,Cara Losch,East,retail,2004.0,702.72,1831.0,United States,,GTX,4821,0.1953951462352208,5.763,47.0,E,CL,RP,20170403,E/CL/RP45,14,20,support,primary,support,East Core
UTZDDOU7,Versie Hillebrand,MGSpecial,Conecom,Lost,2017-04-03,2017-04-14,0.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,MG,55,-1.0,0.0,11.0,C,DB,VH,20170403,C/DB/VH74,14,15,primary,support,support,Central Core
HVT28XPH,Vicki Laflamme,MGSpecial,,Engaging,2017-04-03,2017-12-31,,2017Q2,,,Celia Rouche,West,,,,,,,MG,55,,,272.0,W,CR,VL,20170403,W/CR/VL116,14,52,,,,Other
2ZXKC707,Vicki Laflamme,MGAdvanced,Cheers,Lost,2017-04-03,2017-04-11,0.0,2017Q2,2017.0,2017Q2,Celia Rouche,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,MG,3393,-1.0,0.0,8.0,W,CR,VL,20170403,W/CR/VL117,14,15,support,support,primary,West Core
VNCFE4LQ,Vicki Laflamme,GTXBasic,J-Texon,Won,2017-04-03,2017-04-15,456.0,2017Q2,2017.0,2017Q2,Celia Rouche,West,retail,1989.0,1388.67,3583.0,United States,,GTX,550,-0.1709090909090909,0.456,12.0,W,CR,VL,20170403,W/CR/VL118,14,15,support,support,primary,West Core
VM0MHPAO,Wilburn Farren,MGSpecial,,Engaging,2017-04-03,2017-12-31,,2017Q2,,,Cara Losch,East,,,,,,,MG,55,,,272.0,E,CL,WF,20170403,E/CL/WF28,14,52,,,,Other
28QWFYSP,Wilburn Farren,MGSpecial,Bluth Company,Lost,2017-04-03,2017-04-05,0.0,2017Q2,2017.0,2017Q2,Cara Losch,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,MG,55,-1.0,0.0,2.0,E,CL,WF,20170403,E/CL/WF29,14,14,support,primary,support,East Core
VIV0OXU6,Anna Snelling,GTXBasic,Domzoom,Won,2017-04-04,2017-04-11,582.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,entertainment,1998.0,217.87,551.0,United States,,GTX,550,0.05818181818181811,0.582,7.0,C,DB,AS,20170404,C/DB/AS89,14,15,primary,support,support,Central Core
KVF0HK8S,Anna Snelling,MGSpecial,Domzoom,Won,2017-04-04,2017-04-12,59.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,entertainment,1998.0,217.87,551.0,United States,,MG,55,0.07272727272727275,0.059,8.0,C,DB,AS,20170404,C/DB/AS90,14,15,primary,support,support,Central Core
JLT2LLR3,Boris Faz,MGAdvanced,Donquadtech,Won,2017-04-04,2017-04-09,3259.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,3393,-0.03949307397583257,3.259,5.0,E,RN,BF,20170404,E/RN/BF45,14,14,support,primary,support,East Core
LXZD2PZD,Corliss Cosme,GTXPlusPro,,Engaging,2017-04-04,2017-12-31,,2017Q2,,,Cara Losch,East,,,,,,,GTX,5482,,,271.0,E,CL,CC,20170404,E/CL/CC80,14,52,,,,Other
2LF1TSPZ,Corliss Cosme,GTXBasic,Ganjaflex,Lost,2017-04-04,2017-05-10,0.0,2017Q2,2017.0,2017Q2,Cara Losch,East,retail,1995.0,5158.71,17479.0,Japan,,GTX,550,-1.0,0.0,36.0,E,CL,CC,20170404,E/CL/CC81,14,19,support,primary,support,East Core
FBJHTF91,Corliss Cosme,GTXPlusBasic,Kan-code,Lost,2017-04-04,2017-04-11,0.0,2017Q2,2017.0,2017Q2,Cara Losch,East,software,1982.0,11698.03,34288.0,United States,,GTX,1096,-1.0,0.0,7.0,E,CL,CC,20170404,E/CL/CC82,14,15,support,split2,split2,East-West Split
Z50GQV8I,Corliss Cosme,GTXBasic,Vehement Capital Partners,Won,2017-04-04,2017-04-11,593.0,2017Q2,2017.0,2017Q2,Cara Losch,East,finance,1993.0,646.1,883.0,United States,Golddex,GTX,550,0.07818181818181813,0.593,7.0,E,CL,CC,20170404,E/CL/CC83,14,15,support,primary,support,East Core
O2CPAAF0,Corliss Cosme,GTXPro,Plussunin,Won,2017-04-04,2017-06-26,5197.0,2017Q2,2017.0,2017Q2,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,GTX,4821,0.07799211781788018,5.197,83.0,E,CL,CC,20170404,E/CL/CC84,14,26,support,primary,support,East Core
CEOTU8PX,Darcel Schlecht,GTXPro,dambase,Lost,2017-04-04,2017-04-15,0.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,4821,-1.0,0.0,11.0,C,MM,DS,20170404,C/MM/DS141,14,15,primary,support,support,Central Core
2S3DHZFO,Darcel Schlecht,GTXPro,Konmatfix,Lost,2017-04-04,2017-06-21,0.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,marketing,1985.0,375.43,1190.0,United States,,GTX,4821,-1.0,0.0,78.0,C,MM,DS,20170404,C/MM/DS142,14,25,primary,support,support,Central Core
ZE1ZKD7Q,Darcel Schlecht,MGSpecial,Statholdings,Lost,2017-04-04,2017-04-12,0.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,employment,1997.0,291.27,586.0,United States,,MG,55,-1.0,0.0,8.0,C,MM,DS,20170404,C/MM/DS143,14,15,primary,support,support,Central Core
Y9XOOWHS,Darcel Schlecht,MGAdvanced,Finhigh,Won,2017-04-04,2017-06-18,3031.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,MG,3393,-0.10669024462127907,3.031,75.0,C,MM,DS,20170404,C/MM/DS144,14,24,primary,support,support,Central Core
5FIGO7XN,Donn Cantrell,GTXPro,Gekko & Co,Lost,2017-04-04,2017-04-15,0.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,GTX,4821,-1.0,0.0,11.0,E,RN,DC,20170404,E/RN/DC64,14,15,support,primary,support,East Core
EFO8XWXE,Donn Cantrell,GTXPro,Zencorporation,Won,2017-04-04,2017-05-25,5244.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,technolgy,2011.0,40.79,142.0,China,,GTX,4821,0.08774113254511517,5.244,51.0,E,RN,DC,20170404,E/RN/DC65,14,21,support,primary,support,East Core
BPOTQCFG,Elease Gluck,MGSpecial,,Engaging,2017-04-04,2017-12-31,,2017Q2,,,Celia Rouche,West,,,,,,,MG,55,,,271.0,W,CR,EG,20170404,W/CR/EG51,14,52,,,,Other
62R8ERQ0,Elease Gluck,MGSpecial,Green-Plus,Lost,2017-04-04,2017-04-10,0.0,2017Q2,2017.0,2017Q2,Celia Rouche,West,services,2003.0,692.19,1922.0,United States,,MG,55,-1.0,0.0,6.0,W,CR,EG,20170404,W/CR/EG52,14,15,support,support,primary,West Core
HYCELUAD,Garret Kinder,GTXPlusPro,Ontomedia,Won,2017-04-04,2017-06-20,5946.0,2017Q2,2017.0,2017Q2,Cara Losch,East,employment,1997.0,882.12,2769.0,United States,,GTX,5482,0.08464064210142275,5.946,77.0,E,CL,GK,20170404,E/CL/GK41,14,25,support,primary,support,East Core
MJZP9WYC,Hayden Neloms,GTXPlusBasic,Golddex,Lost,2017-04-04,2017-04-08,0.0,2017Q2,2017.0,2017Q2,Celia Rouche,West,finance,2008.0,52.5,165.0,United States,Golddex,GTX,1096,-1.0,0.0,4.0,W,CR,HN,20170404,W/CR/HN55,14,14,support,support,primary,West Core
JNYS6BIJ,James Ascencio,GTXPlusPro,Labdrill,Lost,2017-04-04,2017-04-11,0.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,medical,1985.0,2741.37,9226.0,United States,,GTX,5482,-1.0,0.0,7.0,W,SS,JA,20170404,W/SS/JA75,14,15,support,support,primary,West Core
LUT9KYJA,James Ascencio,GTXPro,Singletechno,Won,2017-04-04,2017-06-06,4335.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,GTX,4821,-0.10080896079651525,4.335,63.0,W,SS,JA,20170404,W/SS/JA76,14,23,support,support,primary,West Core
DIWC1AHU,Jonathan Berthelot,GTXPlusPro,Finhigh,Lost,2017-04-04,2017-04-06,0.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,GTX,5482,-1.0,0.0,2.0,C,MM,JB,20170404,C/MM/JB53,14,14,primary,support,support,Central Core
ILYP3YGW,Jonathan Berthelot,GTXPro,Konmatfix,Won,2017-04-04,2017-04-06,5063.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,marketing,1985.0,375.43,1190.0,United States,,GTX,4821,0.05019705455299728,5.063,2.0,C,MM,JB,20170404,C/MM/JB54,14,14,primary,support,support,Central Core
0XC4DR3F,Jonathan Berthelot,GTXPro,Streethex,Won,2017-04-04,2017-04-10,5032.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,retail,1988.0,1376.8,1165.0,Belgium,,GTX,4821,0.04376685334992736,5.032,6.0,C,MM,JB,20170404,C/MM/JB55,14,15,primary,support,support,Central Core
3ZM8BJQO,Kami Bicknell,GTXPro,Labdrill,Won,2017-04-04,2017-05-31,4398.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,medical,1985.0,2741.37,9226.0,United States,,GTX,4821,-0.08774113254511517,4.398,57.0,W,SS,KB,20170404,W/SS/KB108,14,22,support,support,primary,West Core
AM5J5QPK,Kami Bicknell,GTXPro,Scotfind,Won,2017-04-04,2017-04-06,4449.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,4821,-0.0771624144368388,4.449,2.0,W,SS,KB,20170404,W/SS/KB109,14,14,support,support,primary,West Core
DRFUPEOU,Kary Hendrixson,GTXPlusPro,Blackzim,Lost,2017-04-04,2017-05-10,0.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,GTX,5482,-1.0,0.0,36.0,W,SS,KH,20170404,W/SS/KH122,14,19,support,support,primary,West Core
I19TOSXS,Lajuana Vencill,GTXBasic,Treequote,Lost,2017-04-04,2017-04-06,0.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550,-1.0,0.0,2.0,C,DB,LV,20170404,C/DB/LV60,14,14,primary,support,support,Central Core
DWO4HD34,Lajuana Vencill,MGAdvanced,Isdom,Lost,2017-04-04,2017-04-15,0.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,MG,3393,-1.0,0.0,11.0,C,DB,LV,20170404,C/DB/LV61,14,15,primary,support,support,Central Core
4YH4JR1Q,Lajuana Vencill,MGSpecial,Funholding,Won,2017-04-04,2017-05-31,50.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,55,-0.09090909090909094,0.05,57.0,C,DB,LV,20170404,C/DB/LV62,14,22,primary,support,support,Central Core
XM4VD3NN,Markita Hansen,GTXPlusBasic,,Engaging,2017-04-04,2017-12-31,,2017Q2,,,Celia Rouche,West,,,,,,,GTX,1096,,,271.0,W,CR,MH,20170404,W/CR/MH78,14,52,,,,Other
NUA0OE6Z,Markita Hansen,GTXBasic,Goodsilron,Won,2017-04-04,2017-06-03,605.0,2017Q2,2017.0,2017Q2,Celia Rouche,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,550,0.10000000000000009,0.605,60.0,W,CR,MH,20170404,W/CR/MH79,14,22,support,support,primary,West Core
GDOHDB6U,Markita Hansen,MGSpecial,Scotfind,Won,2017-04-04,2017-04-08,57.0,2017Q2,2017.0,2017Q2,Celia Rouche,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,MG,55,0.036363636363636376,0.057,4.0,W,CR,MH,20170404,W/CR/MH80,14,14,support,support,primary,West Core
I58DG1XE,Markita Hansen,MGAdvanced,Cheers,Won,2017-04-04,2017-06-10,2882.0,2017Q2,2017.0,2017Q2,Celia Rouche,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,MG,3393,-0.15060418508694373,2.882,67.0,W,CR,MH,20170404,W/CR/MH81,14,23,support,support,primary,West Core
YA3O04NX,Marty Freudenburg,MGAdvanced,Gogozoom,Won,2017-04-04,2017-06-05,3011.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,3393,-0.11258473327438845,3.011,62.0,C,MM,MF,20170404,C/MM/MF45,14,23,primary,support,support,Central Core
D62905BC,Maureen Marcano,GTXPlusPro,,Engaging,2017-04-04,2017-12-31,,2017Q2,,,Summer Sewald,West,,,,,,,GTX,5482,,,271.0,W,SS,MM,20170404,W/SS/MM88,14,52,,,,Other
C2X9D7JO,Maureen Marcano,GTXPlusBasic,Rantouch,Won,2017-04-04,2017-04-11,1181.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,telecommunications,1994.0,1188.42,3015.0,United States,,GTX,1096,0.07755474452554734,1.181,7.0,W,SS,MM,20170404,W/SS/MM89,14,15,support,support,primary,West Core
SBLP2LJB,Niesha Huffines,GTXPlusBasic,Betatech,Won,2017-04-04,2017-06-11,1067.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,GTX,1096,-0.026459854014598494,1.067,68.0,C,MM,NH,20170404,C/MM/NH39,14,23,primary,support,support,Central Core
3CWKBXEN,Reed Clapper,GTXBasic,Donquadtech,Lost,2017-04-04,2017-04-13,0.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,550,-1.0,0.0,9.0,E,RN,RC,20170404,E/RN/RC61,14,15,support,primary,support,East Core
ZG82F4GH,Reed Clapper,GTXBasic,Initech,Lost,2017-04-04,2017-04-09,0.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,telecommunications,1994.0,6395.05,20275.0,United States,,GTX,550,-1.0,0.0,5.0,E,RN,RC,20170404,E/RN/RC62,14,14,support,primary,support,East Core
64KS4KGN,Versie Hillebrand,MGSpecial,Isdom,Won,2017-04-04,2017-04-06,54.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,MG,55,-0.018181818181818188,0.054,2.0,C,DB,VH,20170404,C/DB/VH75,14,14,primary,support,support,Central Core
637HKAFD,Zane Levy,GTXBasic,Plexzap,Won,2017-04-04,2017-06-29,564.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,retail,2001.0,2437.85,4874.0,United States,,GTX,550,0.025454545454545396,0.564,86.0,W,SS,ZL,20170404,W/SS/ZL89,14,26,support,support,primary,West Core
U9E3G8UT,Anna Snelling,GTXPlusBasic,Conecom,Lost,2017-04-05,2017-04-06,0.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,GTX,1096,-1.0,0.0,1.0,C,DB,AS,20170405,C/DB/AS91,14,14,primary,support,support,Central Core
FB1AO8SL,Anna Snelling,MGSpecial,Betatech,Won,2017-04-05,2017-04-14,57.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,medical,1986.0,647.18,1185.0,Kenya,,MG,55,0.036363636363636376,0.057,9.0,C,DB,AS,20170405,C/DB/AS92,14,15,primary,support,support,Central Core
79LGX9EX,Cassey Cress,GTXPro,Yearin,Won,2017-04-05,2017-06-30,5558.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,retail,2005.0,2261.05,3851.0,United States,,GTX,4821,0.15287284795685552,5.558,86.0,E,RN,CC,20170405,E/RN/CC94,14,26,support,primary,support,East Core
LOAYKUEO,Cecily Lampkin,GTXPlusPro,Treequote,Lost,2017-04-05,2017-04-10,0.0,2017Q2,2017.0,2017Q2,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,5482,-1.0,0.0,5.0,C,DB,CL,20170405,C/DB/CL38,14,15,primary,support,support,Central Core
EM4XNIPW,Corliss Cosme,GTXBasic,Silis,Lost,2017-04-05,2017-04-07,0.0,2017Q2,2017.0,2017Q2,Cara Losch,East,medical,1994.0,2818.38,6290.0,United States,,GTX,550,-1.0,0.0,2.0,E,CL,CC,20170405,E/CL/CC85,14,14,support,primary,support,East Core
E6WG7J0I,Corliss Cosme,GTXPlusBasic,Bubba Gump,Won,2017-04-05,2017-04-10,1083.0,2017Q2,2017.0,2017Q2,Cara Losch,East,software,2002.0,987.39,2253.0,United States,Bubba Gump,GTX,1096,-0.01186131386861311,1.083,5.0,E,CL,CC,20170405,E/CL/CC86,14,15,support,primary,support,East Core
37FL55S0,Darcel Schlecht,GTXPro,Treequote,Won,2017-04-05,2017-04-06,5647.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,4821,0.1713337481850239,5.647,1.0,C,MM,DS,20170405,C/MM/DS145,14,14,primary,support,support,Central Core
RSXFS096,Donn Cantrell,GTXBasic,Zencorporation,Lost,2017-04-05,2017-08-07,0.0,2017Q2,2017.0,2017Q3,Rocco Neubert,East,technolgy,2011.0,40.79,142.0,China,,GTX,550,-1.0,0.0,124.0,E,RN,DC,20170405,E/RN/DC66,14,32,support,primary,support,East Core
5QSU8PQU,Donn Cantrell,GTXPro,Silis,Won,2017-04-05,2017-06-19,4648.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,medical,1994.0,2818.38,6290.0,United States,,GTX,4821,-0.03588467123003525,4.648,75.0,E,RN,DC,20170405,E/RN/DC67,14,25,support,primary,support,East Core
N58V2ML8,Donn Cantrell,MGSpecial,Plussunin,Won,2017-04-05,2017-04-14,50.0,2017Q2,2017.0,2017Q2,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,MG,55,-0.09090909090909094,0.05,9.0,E,RN,DC,20170405,E/RN/DC68,14,15,support,primary,support,East Core
SFI9TVH3,Gladys Colclough,MGAdvanced,Hottechi,Lost,2017-04-05,2017-04-07,0.0,2017Q2,2017.0,2017Q2,Melvin Marxen,Central,technolgy,1997.0,8170.38,16499.0,Korea,,MG,3393,-1.0,0.0,2.0,C,MM,GC,20170405,C/MM/GC63,14,14,split2,support,split2,Central-West Core
0G65AQVC,James Ascencio,GTXBasic,Kan-code,Lost,2017-04-05,2017-05-30,0.0,2017Q2,2017.0,2017Q2,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,550,-1.0,0.0,55.0,W,SS,JA,20170405,W/SS/JA77,14,22,support,split2,split2,East-West Split
